,Compound,Name,Negative,Neutral,Positive,Tweet Text,Tweets Ago
21,0.0,@Fox,1.0,0.0,0.0,"@UDinckal @MehmetAliDim @alper_kutay @KucukkayaIsmail @fox @yenialanya @DimTVAlanya Esnaf ister belediye yol açar,… https://t.co/vQHiRRtjp3",322
22,0.0,@Fox,1.0,0.0,0.0,RT @srpbypnr: @UDinckal @MehmetAliDim @alper_kutay @KucukkayaIsmail @fox @yenialanya @DimTVAlanya Nasıl kıydınız? Değer miydi? Ne oldu şimd…,323
23,0.0,@Fox,1.0,0.0,0.0,@srpbypnr @MehmetAliDim @alper_kutay @KucukkayaIsmail @fox @yenialanya @DimTVAlanya Asla unutmayacağız aslaa elbet hesap günü gelecek,324
24,0.0,@Fox,1.0,0.0,0.0,RT @srpbypnr: @UDinckal @MehmetAliDim @alper_kutay @KucukkayaIsmail @fox @yenialanya @DimTVAlanya Nasıl kıydınız? Değer miydi? Ne oldu şimd…,325
25,0.0,@Fox,1.0,0.0,0.0,@UDinckal @MehmetAliDim @alper_kutay @KucukkayaIsmail @fox @yenialanya @DimTVAlanya Nasıl kıydınız? Değer miydi? Ne… https://t.co/O5BbTPBrJm,326
26,-0.6281,@Fox,0.805,0.195,0.0,"@Bajajoe147 @noladt @realDonaldTrump @Baja Joe..see just more FAKE NEWS,@Fox News has been reporting on the PORN ST… https://t.co/JuW2zmSGkf",327
27,0.0,@Fox,1.0,0.0,0.0,RT @UDinckal: Böl parçala yok et !! Nasıl kıydınız bu ağaçlara bu yesiliklere!! Belediye baskani bizzat başında durdu seyretti #cimturyikil…,328
28,0.0,@Fox,1.0,0.0,0.0,Böl parçala yok et !! Nasıl kıydınız bu ağaçlara bu yesiliklere!! Belediye baskani bizzat başında durdu seyretti… https://t.co/H2CCBNgCx5,329
29,0.4019,@Fox,0.881,0.0,0.119,RT @pinksky4U: @Merck CEO KENNETH FRAZIER a lesson is CONSCIENCE &amp; Fundamental values It is NOT a Convenient public announcement IT Is What…,330
30,0.4019,@Fox,0.881,0.0,0.119,RT @pinksky4U: @Merck CEO KENNETH FRAZIER a lesson in CONSCIENCE &amp; Fundamental values It is NOT a Convenient public announcement IT Is What…,331
31,0.0,@Fox,1.0,0.0,0.0,@italia_nel_caos @italynewsblog @welt @Le_Figaro @lemondefr @DailyMirror @DailyMailUK @BBC @CNN @FOX @dw_deutsch… https://t.co/P6MGIbTuKt,332
32,-0.4215,@Fox,0.891,0.109,0.0,".@PressSec flat out lies again. So, @cnn @fox @msnbc @abc @nbc @cbs does the news tonight call out the WH lie, or j… https://t.co/Mjzkv3siL7",333
33,0.0,@Fox,1.0,0.0,0.0,"TWITTER TIME, Shep is on @FOX and I cannot stomach myself to watch!",334
34,0.0,@Fox,1.0,0.0,0.0,Time to turn the @fox channel until @ShepNewsTeam is off,335
35,0.0,@Fox,1.0,0.0,0.0,Hey @msnbc @cnn @fox can you ask about #medicinal #cannabis legalization? #HR1227 https://t.co/9v09Mfy6Y7,336
36,-0.3612,@Fox,0.829,0.171,0.0,#SteveCohen's  &lt;&gt; Point72   &lt;&gt; says executive suing over bias is seeking press #Media #Tech #Banks @CNN @NBC  @Fox… https://t.co/6BPdmp7pk9,337
37,0.4019,@Fox,0.803,0.0,0.197,"RT @debravega111: https://t.co/jaDt8lQFh7
Back in 1977 interesting 
@DiamondandSilk 
@Trump45Michael 
@RealInfoWars 
@MADE__USA 
@LindaSuhl…",338
38,0.0,@Fox,1.0,0.0,0.0,"Just wait, this is a face of new target for @NRA , he wants to repeal 2nd and @Fox&amp;Friends are on it https://t.co/uoqMlMpgev",339
39,-0.1027,@Fox,0.701,0.159,0.14,"@pollsofpolitics @CNN because @msnbc is conspiracy TV
@FOX is the only one even trying to be truthful",340
40,0.1739,@Fox,0.719,0.122,0.159,@FoxNews @foxandfriends Please quit talking about Stomy whatever!  Will turn off @fox every-time! Stop already,341
41,0.3182,@Fox,0.897,0.0,0.103,RT @don2960: @fox news @CBSEveningNews @abc @nbc AMERICANS these Networks won't report this executive order. Please Read he's taken the Dee…,342
42,0.0,@Fox,1.0,0.0,0.0,PIGS. All of them.  All of you at @FOX https://t.co/nDvfAlmdr5,343
43,-0.6249,@Fox,0.614,0.263,0.123,@ZoeTillman These people are pure evil for pouring salt into the wounds of grieving parents Seth Rich who were suff… https://t.co/Glp35xvof2,344
44,-0.628,@Fox,0.66,0.34,0.0,"Hey @realDonaldTrump      
 @Fox News is the FAKE News! https://t.co/rSF6KnoBgs",345
45,-0.4767,@Fox,0.886,0.114,0.0,"@fox news. Kids being idle on their phones all the time instead of in the books, is what is wrong with our young pe… https://t.co/qJlcVdWerE",346
46,0.34,@Fox,0.888,0.0,0.112,Why is @FOX news giving  🖕🏻BILL RICHARDSON ANY AIR Time I can’t believe what THIS 💩supports  Bill and Hillary Clint… https://t.co/tshUj7J7xG,347
47,0.4019,@Fox,0.769,0.0,0.231,"https://t.co/jaDt8lQFh7
Back in 1977 interesting 
@DiamondandSilk 
@Trump45Michael 
@RealInfoWars 
@MADE__USA… https://t.co/XvjM4WtEHg",348
48,0.0,@Fox,1.0,0.0,0.0,"@Lynoure @fox Your company should be reflective of your culture. So for a US startup of 5 people to be considered ""… https://t.co/h9lNIzcZpx",349
49,0.0,@Fox,1.0,0.0,0.0,@foxandfriends @FoxNews  @Fox411   @FoxBusiness  @foxnewspolitics @Fox  How about you layoff pushing @BarackObama i… https://t.co/XQtpA5tUmt,350
50,0.0,@Fox,1.0,0.0,0.0,@FoxNews @foxandfriends @FoxNews  @Fox411   @FoxBusiness  @foxnewspolitics @Fox  How about you layoff pushing… https://t.co/xVTVezO8uR,351
51,0.0,@Fox,1.0,0.0,0.0,RT @kooshbal12345: @Sarge986 Check out the @Variety article on ESPN. I'M pumped up. @espn $4.99 App. They bought the regional sports networ…,352
52,0.0,@Fox,1.0,0.0,0.0,RT @penn50w: @ofctimallen - #lastmanstanding NEEDS TO RETURN‼️👍&lt;-- 🤔 maybe to @fox  😉,353
53,0.0,@Fox,1.0,0.0,0.0,"@ColliderVideo @markellislive  Hey Gang! The moves by @FOX w/ #DarkPhoenix, but more so #NewMutants, COULD this mov… https://t.co/0cvleyDTQw",354
54,0.0,@Fox,1.0,0.0,0.0,@Sarge986 Check out the @Variety article on ESPN. I'M pumped up. @espn $4.99 App. They bought the regional sports n… https://t.co/QJ3E7IY8Ez,355
55,-0.1451,@Fox,0.641,0.196,0.163,@dcexaminer if that were true @fox wouldnt have the best ratings.  #thestorm #qanon,356
56,0.0,@Fox,1.0,0.0,0.0,"@browardschools @browards @USATODAY @fox @foxandfriends @nbc @HLNTV @GMA @TODAYshow My client ""Josh"" gets a snapcha… https://t.co/Oltt1nJ6ZB",357
57,0.0,@Fox,1.0,0.0,0.0,RT @PatriotTamme: @PeggyGraves18 @DNC @GOP @ABC @CBS @CNN @fox @MSN @PBS @Mahi_Dearest @BillboTex One at time.  Congress is effecting our p…,358
58,0.5778,@Fox,0.771,0.0,0.229,"@ColliderVideo @JonSchnepp Greetings Sweaty Panel of Excellence! The moves by @FOX re: #DarkPhoenix, but more so on… https://t.co/BrDXqydw9y",359
59,0.0,@Fox,1.0,0.0,0.0,@PeggyGraves18 @DNC @GOP @ABC @CBS @CNN @fox @MSN @PBS @Mahi_Dearest @BillboTex One at time.  Congress is effecting… https://t.co/Yhi1bQ6bux,360
60,0.0,@Fox,1.0,0.0,0.0,@EmpireFOX @12lockley What is the programme guide of #EMPIRE @fox,361
61,0.0,@Fox,1.0,0.0,0.0,"@ColliderVideo @markellislive @KristianHarloff Hey Gang! The moves by @FOX w/ #DarkPhoenix but more so #NewMutants,… https://t.co/K9sjQRFu2p",362
62,0.0,@Fox,1.0,0.0,0.0,"RT @iDesignStrategy: #Marketing &amp; PR Consultant for BC Government, Apple, @Adobe, @IBM, @Siemens, @Sony, @Disney, @Fox, @IDC, @Intel, @Impe…",363
63,0.7423,@Fox,0.751,0.0,0.249,RT @belliott001: @TheView I’m so relieved that I get to watch @TheView today without ms. Nasty 🤢 @MeghanMcCain on there.shes so much better…,364
64,0.0,@Fox,1.0,0.0,0.0,@CNN @FOX @foxandfriends  @realDonaldTrump @GOPChairwoman @GOP @WhiteHouse  @POTUS   YOUR TRAITOR https://t.co/HLm0F7Mw6H,365
65,0.0,@Fox,1.0,0.0,0.0,"LAST MAN STANDING SHOULD BE PICKED UP BY @FOX 👍@ofctimallen #BRINGBACKLASTMANSTANDING
#BringBackLastMnaStandingForFall2018",366
66,0.7423,@Fox,0.751,0.0,0.249,RT @belliott001: @TheView I’m so relieved that I get to watch @TheView today without ms. Nasty 🤢 @MeghanMcCain on there.shes so much better…,367
67,0.0,@Fox,1.0,0.0,0.0,@BBC @CNN @FOX @FT @TimesofIsrael @nytimes @FRANCE24 @Le_Figaro @DailyMailUK @DailyMirror @krone_at @welt… https://t.co/CXNdBJUB5v,368
68,0.7423,@Fox,0.73,0.0,0.27,@TheView I’m so relieved that I get to watch @TheView today without ms. Nasty 🤢 @MeghanMcCain on there.shes so much… https://t.co/thYIs9Eub9,369
69,0.636,@Fox,0.625,0.0,0.375,"Congratulations Angelica &amp; Mike! 
💍💍💍💍💍💍💍💍💍💍💍💍
📍 @fox hollow 
📸 @studio27",370
70,0.0,@Fox,1.0,0.0,0.0,"RT @thebig3: #BIG3 basketball is back, and now it's live! This season starts on Friday June 22nd with all games airing live on @Fox or @FS1…",371
71,0.555,@Fox,0.826,0.0,0.174,RT @ChrisBurandt: #llspoolj doing fairy dust things yesterday!!  Officially my favorite sled build to date 😎💪.  #comeridewithus #burandtsba…,372
72,0.3818,@Fox,0.89,0.0,0.11,@Morning_Joe Saw a clip of JOE on @FOX last night and hoped there might be a change from #Stormy #Stormy to how wel… https://t.co/SNvBld4GJT,373
73,0.623,@Fox,0.797,0.0,0.203,"RT @fox: Company: Diversity and inclusion are really important to us!

Company has:

→ Zero women
→ Women only in support, marketing or off…",374
74,0.0,@Fox,1.0,0.0,0.0,RT @DebraMessing: @NRA @realDonaldTrump  THIS IS ON @FOX 👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻 https://t.co/BN2RKFFoOl,375
75,0.555,@Fox,0.807,0.0,0.193,#llspoolj doing fairy dust things yesterday!!  Officially my favorite sled build to date 😎💪.  #comeridewithus… https://t.co/wX5Ph295IC,376
76,0.9517,@Fox,0.514,0.0,0.486,RT @SoniaKris13: @LoriShemek Thank you &amp; Honored to have you on our follo family my beautiful dearest Longtime friend 🤩🥇 Lori Shemek PhD🥇🏆😍…,377
77,0.4215,@Fox,0.823,0.0,0.177,@CNN @NBC @Fox @MSNBC @maddow @TheView @ABC @CBSNews  @FBI @Clooney                                  Which is true? https://t.co/d4Po9KG0oA,378
78,0.3818,@Fox,0.89,0.0,0.11,More informative than @CNN is the direction I got to go in from @Fox Puppet - To Be Alive (feat. Aaron Richards) [M… https://t.co/6dXA0jIRFz,379
79,-0.2732,@Fox,0.82,0.12,0.06,"@CNN @BBC @FOX @10DowningStreetwe are not making this up, no matter what the leaders tell you https://t.co/LDeLvpJ0Fq",380
80,0.0,@Fox,1.0,0.0,0.0,RT @penn50w: @ofctimallen - #lastmanstanding NEEDS TO RETURN‼️👍&lt;-- 🤔 maybe to @fox  😉,381
81,0.0,@Fox,1.0,0.0,0.0,RT @penn50w: @ofctimallen - #lastmanstanding NEEDS TO RETURN‼️👍&lt;-- 🤔 maybe to @fox  😉,382
82,0.0,@Fox,1.0,0.0,0.0,@ofctimallen - #lastmanstanding NEEDS TO RETURN‼️👍&lt;-- 🤔 maybe to @fox  😉,383
83,0.0,@Fox,1.0,0.0,0.0,"The only question that should be on the census is are you American, not are you African American or Asian American… https://t.co/DnYA7sJzxe",384
84,-0.2023,@Fox,0.748,0.142,0.11,@play_on_verbs lol let those people out of their contracts @Fox nobody wanna see that shit. When they fumbled Apocalypse I gave up,385
85,0.0,@Fox,1.0,0.0,0.0,RT @DebraMessing: @NRA @realDonaldTrump  THIS IS ON @FOX 👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻 https://t.co/BN2RKFFoOl,386
86,-0.8979,@Fox,0.635,0.365,0.0,@blessed2bHis2 @FoxNews He's a fraud as is @Fox News who's lying on his behalf. It's pathetic to have to lie to mak… https://t.co/vZTBkkSIYK,387
87,-0.3089,@Fox,0.903,0.097,0.0,RT @JKUInkedGirl: I wouldn’t be able to travel to events &amp; this build wouldn’t be possible without the help of @BigSnatchOffrd_ @jksmfg @ad…,388
88,0.8176,@Fox,0.706,0.0,0.294,Wouldn’t you love to have honest opinions of the news people instead of reading script from a TelePrompTer? Also wo… https://t.co/iEqPW6Gqjh,389
89,-0.0772,@Fox,0.939,0.061,0.0,RT @TestyTarheel: I have a serious question. Why is  MSM including @Fox not covering the atrocities in South Africa?Why are we as a country…,390
90,-0.3142,@Fox,0.766,0.172,0.062,"@Thomas1774Paine @fox 
Pls make this happen ?? 
Town Hall or a closed setting - don't want Soros paid proprotesters ruining things.",391
91,0.0,@Fox,1.0,0.0,0.0,RT @peterboykin: Of course @Fox News is going to cover #MarchForOurLives they always cover events that turn #AntiTrump but NEVER cover #Mar…,392
92,0.2263,@Fox,0.888,0.0,0.112,"RT @fox: A casual reminder that you don’t need to be an entrepreneur, founder, C-level exec or a manager for your work to matter and be mea…",393
93,0.3612,@Fox,0.872,0.0,0.128,@existentialfish I like when the least informed people (basically every single Muppet on @Fox) tells other people t… https://t.co/KNyFdt736V,394
94,-0.4753,@Fox,0.781,0.219,0.0,"@fox @darngooood same, right? ugh, those glasses, the patterns, the colour, YES~!",395
95,0.0,@Fox,1.0,0.0,0.0,"@foxandfriends ""이글스' 가 무엇을 노래할지 아마도 @FOX&amp;friend  뉴스는 잘 아실듯 합니다 
'캘리포니아 드림'은 부르지 않겠지요 ,.
미국 언론도 #반중을 노래하여야만 합니다-이유는… https://t.co/nXnpwpoSia",396
96,-0.5423,@Fox,0.696,0.304,0.0,@fox Tramp is as bald as Stormer's ass https://t.co/Px2F8pSgOZ,397
97,-0.0772,@Fox,0.939,0.061,0.0,RT @TestyTarheel: I have a serious question. Why is  MSM including @Fox not covering the atrocities in South Africa?Why are we as a country…,398
98,-0.4201,@Fox,0.589,0.411,0.0,@Jezebel That really sucks @fox,399
99,0.0,@Fox,1.0,0.0,0.0,@fox @coderbyheart Is there any minimum size to this? It's harder to have much diversity at the point when it's still a startup of 5 people,400
